person,label
4886f805,0.04236108079336786
0297fc1e,0.16485978978362612
2d681dd8,0.06326380299198484
cccea85e,0.6041358049622878
4c8a8b93,0.16000416339347123
29ebb414,0.05863739304256227
3dc1950f,0.20296867547677708
8ea4c165,0.14709191120918902
d8cfe234,0.1786293963982371
d6bc64df,0.12499109460899108
ec9c4059,0.16932428119841436
d21b8e6b,0.041099473809414325
2a724d87,0.048015708494775544
686c49c9,0.616626085986641
a08d42ea,0.1318752791012176
c98f5cf1,0.22667864688796785
d614c608,0.04866080132098894
e45acd53,0.6064505961649862
7d876393,0.19466209763102316
f5af843f,0.20796873162334958
5a724794,0.22301990606839328
00091926,0.22413591839688554
55d1e0ee,0.1990535584314574
f87be219,0.03623636373089277
49c19e32,0.1275491210029303
bb78c182,0.04720074163480777
e2bfe05f,0.036158464049279
0e9d0ae2,0.05912765101184881
cb68850c,0.047815369142944104
f30ef764,0.05012273898822324
ca5fa859,0.05483702891685138
4f06f2dd,0.07723461538850368
872d9b83,0.5478541009619423
dca7e4fa,0.11540231119183142
3cb2bfc5,0.04612766933489967
0ec008ff,0.8210781101637534
19876c5b,0.188834849750241
36606944,0.1776574228389007
3c36c384,0.06349043117862432
25ec69e5,0.047231749263522006
02a9fd4c,0.11710744280082494
e9c847d7,0.0723646715456408
8f7d334b,0.1319683669481832
fd683087,0.5286596680574995
aa5593bc,0.17470082157542427
e39a4b4f,0.13948854050016748
8aeb37ef,0.09840807739116546
c76b8417,0.27152349510492824
b51c3897,0.30870825848143424
49013e40,0.4044877517090141
18ad1f7c,0.1767437583564162
ea679233,0.7790891570236147
39df97e0,0.474291407841693
4473cb91,0.07673828517904638
a90bb821,0.3420838218997345
66f3c5a8,0.10302171712031821
6972936f,0.1418387938169969
f484e20b,0.6850835642501609
bb5c496a,0.19139169004112405
fa15dd75,0.5306717199712421
8036d563,0.038677628977987474
051b11a7,0.12585599363781272
a708f6b7,0.08329959571127529
8af64425,0.3912944503034287
290a4ade,0.16715964721804888
5ea8fd22,0.09860778503722033
73f02c61,0.38773383396298583
b364ac0f,0.22449088501535647
27c4deeb,0.18602114581906165
1a8f3e6d,0.3519440048431409
75aea7ed,0.10353845153666819
68bee360,0.3155641779104816
7363f782,0.4584269311706045
5f5a1be2,0.22245423906509798
f2ab91ec,0.20919052314179487
f7e13865,0.20054042563016122
f70a331b,0.2615096156588584
69fe770b,0.12344312484967186
73b5ddeb,0.4799479067324257
3aae4375,0.19393219827034247
2beddf66,0.08242599515817886
17b858f9,0.11120683103907222
f75b14e8,0.11173303658403785
67ec6a13,0.6911428181696728
2466dcee,0.6963625182797
bbac557c,0.23486385985733088
57d078f9,0.6234120251509352
6791adff,0.2536957447872518
2fca45c7,0.44698817385449474
ee7d1909,0.17634729907881067
b87bf3c0,0.4119649877387376
229a0726,0.18883234112102265
e28fa553,0.3638809074623098
e2d69e04,0.18050147733092295
f99328eb,0.3523158013443856
7a98e5bb,0.08771442443787178
60d720a3,0.07603451700671135
8f6d708a,0.17895084563024583
91a293e8,0.339687613151318
dbff7610,0.23002869955566155
c104bc78,0.40430198779439575
b3bf2435,0.5949915801641751
8611216e,0.37150902076097414
2454293c,0.1622353972947108
82d31364,0.225710570878063
f1f2d6aa,0.17529816087070796
45599974,0.5272108197399971
b8112306,0.09126597441448148
7e317918,0.07550029423196514
a30504be,0.10547852828761542
f88200f4,0.4691661709298204
97267956,0.22230586150628792
2fec9bbc,0.41553984466230004
4e5d317d,0.05048871984564767
f8e37457,0.2103764738876048
9411a009,0.11093707565941122
166bf528,0.6899134463716323
5429fbb6,0.1086364392747853
49ff6d6e,0.34019681032247834
19c94e0b,0.25532527472874045
0ff75b46,0.5901988913735812
224613bb,0.34316932053311316
179720f1,0.28857865201160243
1070bca3,0.19057364017939632
a5d31df5,0.11291637905416588
4e5c868d,0.28849789555820127
653f68fe,0.08796026521172874
3ebc771d,0.6918707907995257
517bf648,0.5636590381799814
254f8761,0.7323553640057751
c844a662,0.6597832632628167
