person,label
4886f805,0.05463829093917696
0297fc1e,0.23183981113842525
2d681dd8,0.08475365277667332
cccea85e,0.2735313581545622
4c8a8b93,0.21710881181307723
29ebb414,0.08561463253646914
3dc1950f,0.26966769848657657
8ea4c165,0.24106410304584014
d8cfe234,0.24992584208637086
d6bc64df,0.18503045752668085
ec9c4059,0.21323089051964317
d21b8e6b,0.05287862293769846
2a724d87,0.06107830564864382
686c49c9,0.6140662862165097
a08d42ea,0.1934521841680139
c98f5cf1,0.33732038916783635
d614c608,0.07212012026220668
e45acd53,0.5531086753670178
7d876393,0.292710451896902
f5af843f,0.29109031213501746
5a724794,0.2798485130308232
00091926,0.23093048350537676
55d1e0ee,0.2798816439082371
f87be219,0.04916284364794827
49c19e32,0.15522413873062324
bb78c182,0.059661355089572675
e2bfe05f,0.04690616915056148
0e9d0ae2,0.08262806399673936
cb68850c,0.0675694837850341
f30ef764,0.06908866640363084
ca5fa859,0.07828203618044595
4f06f2dd,0.10712986284137213
872d9b83,0.5565628816924978
dca7e4fa,0.15908048966847244
3cb2bfc5,0.06333562121625953
0ec008ff,0.815181631214928
19876c5b,0.3379559584221226
36606944,0.26862558328601593
3c36c384,0.09147064889168133
25ec69e5,0.06819217775557268
02a9fd4c,0.15901861181687643
e9c847d7,0.11390834112273046
8f7d334b,0.19895773160664806
fd683087,0.4666598309136585
aa5593bc,0.23660108756295886
e39a4b4f,0.1941287238008379
8aeb37ef,0.13770226007904401
c76b8417,0.2707010837463341
b51c3897,0.3371845402206934
49013e40,0.44847440452548526
18ad1f7c,0.21479971154656874
ea679233,0.7702160644852557
39df97e0,0.4807183167980145
4473cb91,0.08748601654110097
a90bb821,0.3589189241901627
66f3c5a8,0.14028058016185072
6972936f,0.17106418200701703
f484e20b,0.6979316063870351
bb5c496a,0.19543827468123204
fa15dd75,0.4911728553564767
8036d563,0.05584175513338173
051b11a7,0.1403943353064692
a708f6b7,0.12832081228607356
8af64425,0.39724207883715595
290a4ade,0.24221869024714665
5ea8fd22,0.15999088327023536
73f02c61,0.3257924279372464
b364ac0f,0.22654604869554607
27c4deeb,0.19309188214440076
1a8f3e6d,0.36187998344278294
75aea7ed,0.11738146065146227
68bee360,0.3704776601016755
7363f782,0.4274179274532355
5f5a1be2,0.2850898812431883
f2ab91ec,0.24817881105031775
f7e13865,0.2404168518210401
f70a331b,0.28483217542319633
69fe770b,0.11189525024649918
73b5ddeb,0.4886299109911946
3aae4375,0.2245585388927206
2beddf66,0.09116682999977928
17b858f9,0.1176963973543745
f75b14e8,0.10596975703286815
67ec6a13,0.6768059697189583
2466dcee,0.6822264923972735
bbac557c,0.2938981977629458
57d078f9,0.6558355165543768
6791adff,0.23971343679749696
2fca45c7,0.4945272266798584
ee7d1909,0.1620244175046007
b87bf3c0,0.5172752369407064
229a0726,0.18685346839155348
e28fa553,0.4294619477244333
e2d69e04,0.2022078572255768
f99328eb,0.3466949140056517
7a98e5bb,0.09762131649323874
60d720a3,0.07884327450164919
8f6d708a,0.1900285241437898
91a293e8,0.42595335090266656
dbff7610,0.1816031345465482
c104bc78,0.47538271959204453
b3bf2435,0.5747607982426353
8611216e,0.3832337778018426
2454293c,0.19999448068657413
82d31364,0.2725142305860247
f1f2d6aa,0.23048049676618682
45599974,0.5518699839520305
b8112306,0.0915168684104347
7e317918,0.11594188926198046
a30504be,0.11386985623891144
f88200f4,0.4913168171798429
97267956,0.23628521262522179
2fec9bbc,0.4102567068797406
4e5d317d,0.0602746248728951
f8e37457,0.1792678009880632
9411a009,0.1072384921887256
166bf528,0.6883792521141125
5429fbb6,0.11668371788480558
49ff6d6e,0.3459643693148508
19c94e0b,0.32190062155127586
0ff75b46,0.5901005165186365
224613bb,0.3640008542744294
179720f1,0.2848016547623462
1070bca3,0.17801303677089647
a5d31df5,0.11572313061193634
4e5c868d,0.2637932690525805
653f68fe,0.09093787463332889
3ebc771d,0.6882285978222832
517bf648,0.5676468698418646
254f8761,0.70443444744185
c844a662,0.6976707246594775
7f6c85e8,0.05580196482795919
35ee0cc8,0.5534628334706251
c1d99fe2,0.3031542395512399
55fc24ef,0.47110733095926094
77e489c7,0.2510426047647595
62ba2fba,0.08759601966747552
ae4bfc26,0.16843384126034464
22f1d021,0.2353622623802262
72368746,0.0747350596161058
55e87de8,0.3345613685478148
c56dff49,0.09299679041475171
ba724fb6,0.15156901076318047
b97b9d93,0.060449676588454515
7025ac12,0.2869190801939938
bada76d3,0.8199272532413256
70a325eb,0.7823717612092873
fb19ca5a,0.21844605879900558
f6cd21a1,0.19154973479718213
91752493,0.03532775149163832
92059fdf,0.0834805811124279
4d233ac6,0.21291244898703246
46a1efca,0.2135299826641075
23b90f81,0.3199559824083844
2606c8da,0.11693074299760102
23e6906d,0.12584505862555023
cf75487d,0.06721413312617593
e349f752,0.45801396387423415
d4e83772,0.3752268017782843
9952a8e0,0.035583902509730786
edc38036,0.7319465766777946
e4b71e52,0.5696824405550743
ed39978f,0.5847751007174591
5b7a7697,0.491382978012183
