person,label
4886f805,0.04265417060432858
0297fc1e,0.15938000989505632
2d681dd8,0.06585811608770661
cccea85e,0.6600998536663312
4c8a8b93,0.16614127091335118
29ebb414,0.06026362500913924
3dc1950f,0.22541395266891578
8ea4c165,0.15311531626160269
d8cfe234,0.1688019225852558
d6bc64df,0.1285638708341425
ec9c4059,0.16235248051289897
d21b8e6b,0.04535091512860627
2a724d87,0.04782005119721977
686c49c9,0.6220607896170055
a08d42ea,0.13799396291376348
c98f5cf1,0.24405193160271868
d614c608,0.05013778050448218
e45acd53,0.5785646173286906
7d876393,0.21521486770481033
f5af843f,0.2100347327609785
5a724794,0.2256867218910365
00091926,0.22504659557864465
55d1e0ee,0.22526994500790704
f87be219,0.038618410695643084
49c19e32,0.11369656395418057
bb78c182,0.04703767252092676
e2bfe05f,0.03637412658452883
0e9d0ae2,0.06012693484132621
cb68850c,0.049519675639888766
f30ef764,0.05087476769141702
ca5fa859,0.055384282830424576
4f06f2dd,0.07607566065183172
872d9b83,0.5183973021004845
dca7e4fa,0.11373613041781164
3cb2bfc5,0.04565755269944497
0ec008ff,0.8107504674500956
19876c5b,0.20924790796006232
36606944,0.20276267428284134
3c36c384,0.06439605482407595
25ec69e5,0.049427978994047
02a9fd4c,0.12989281138962858
e9c847d7,0.07167385596126981
8f7d334b,0.13415754457477772
fd683087,0.5108853086764239
aa5593bc,0.1729456593358955
e39a4b4f,0.1518537274333917
8aeb37ef,0.10386878954151298
c76b8417,0.26908707762240397
b51c3897,0.3172319882471882
49013e40,0.45979645925226154
18ad1f7c,0.17561751112123394
ea679233,0.7762197472646355
39df97e0,0.45949555309288537
4473cb91,0.08537511156503072
a90bb821,0.34862155267988265
66f3c5a8,0.10665747881221438
6972936f,0.1428604555962261
f484e20b,0.6968948040822776
bb5c496a,0.1973197189348776
fa15dd75,0.5058296389409063
8036d563,0.03889771876681812
051b11a7,0.13180953870906667
a708f6b7,0.08737373353458133
8af64425,0.38549958584772487
290a4ade,0.17322064239148746
5ea8fd22,0.10303097267545797
73f02c61,0.3599025468494812
b364ac0f,0.2407126942818426
27c4deeb,0.1988510075440129
1a8f3e6d,0.35644903230480574
75aea7ed,0.10646164564862598
68bee360,0.3335783523021026
7363f782,0.4932917462390557
5f5a1be2,0.22291121854970952
f2ab91ec,0.21608468792989183
f7e13865,0.19723247759804402
f70a331b,0.2548366031776001
69fe770b,0.12937930314003515
73b5ddeb,0.49618806739581994
3aae4375,0.20344739055807176
2beddf66,0.08838083817625765
17b858f9,0.11606377349501429
f75b14e8,0.12465546962460575
67ec6a13,0.6977833025128627
2466dcee,0.7033500880133088
bbac557c,0.23502131726381442
57d078f9,0.6303082664977062
6791adff,0.2553123103419054
2fca45c7,0.4438385264164896
ee7d1909,0.176027251442322
b87bf3c0,0.43401535317946116
229a0726,0.20247784167483307
e28fa553,0.39722349863594797
e2d69e04,0.1834440125706117
f99328eb,0.3625287264805523
7a98e5bb,0.09575916997852882
60d720a3,0.08170646777355965
8f6d708a,0.183694276394658
91a293e8,0.3550800452240188
dbff7610,0.2371288588071198
c104bc78,0.38241778180717834
b3bf2435,0.6019297263997074
8611216e,0.4017363014134695
2454293c,0.1684368199866441
82d31364,0.2248561778512493
f1f2d6aa,0.17247964995171272
45599974,0.56159496883255
b8112306,0.09663582027199946
7e317918,0.08035035009692032
a30504be,0.10737452987503178
f88200f4,0.48938770045145047
97267956,0.21326960503518527
2fec9bbc,0.43656197142599806
4e5d317d,0.053808550231845324
f8e37457,0.21481242483347596
9411a009,0.1172322104294335
166bf528,0.6887380229298898
5429fbb6,0.11562376014467027
49ff6d6e,0.3761025545123391
19c94e0b,0.2560272907404713
0ff75b46,0.5990567728044334
224613bb,0.36590398323301987
179720f1,0.29457920358672013
1070bca3,0.19584793779094245
a5d31df5,0.11860446160472585
4e5c868d,0.28713590233422503
653f68fe,0.09393231121762566
3ebc771d,0.6921651109456004
517bf648,0.5702132327881542
254f8761,0.7461179456398663
c844a662,0.6511664525100426
7f6c85e8,0.0504823363230352
35ee0cc8,0.4738946657947892
c1d99fe2,0.29376931098575587
55fc24ef,0.49369955128659104
77e489c7,0.18401926907306768
62ba2fba,0.08034619414871305
ae4bfc26,0.17283533611215401
22f1d021,0.2648779994076465
72368746,0.06814735856528453
55e87de8,0.6258572729245802
c56dff49,0.08796664075400126
ba724fb6,0.10831561026728856
b97b9d93,0.06522510758051735
7025ac12,0.2698797334771213
bada76d3,0.8461628184058914
70a325eb,0.7752470841884521
fb19ca5a,0.16427633379861528
f6cd21a1,0.12931244451192392
91752493,0.03315735176720768
92059fdf,0.0840405313199118
4d233ac6,0.23134725216026414
46a1efca,0.2194909290998106
23b90f81,0.26652260858688975
2606c8da,0.11255411849117239
23e6906d,0.11276189007992926
cf75487d,0.06167963179735121
e349f752,0.46542665228399005
d4e83772,0.2940419268296413
9952a8e0,0.0339128522489324
edc38036,0.7144712256904924
