person,label
4886f805,0.08168470534398861
0297fc1e,0.2758794227558187
2d681dd8,0.11423707236056813
cccea85e,0.31793342608798336
4c8a8b93,0.2216076665125556
29ebb414,0.10942466427711614
3dc1950f,0.2850453878137733
8ea4c165,0.22137946821823595
d8cfe234,0.18948784667705207
d6bc64df,0.212538073200564
ec9c4059,0.23168495695287517
d21b8e6b,0.08835533843930803
2a724d87,0.08109667282787168
686c49c9,0.5559798158089546
a08d42ea,0.19874847614203806
c98f5cf1,0.30988371609152227
d614c608,0.09480540319460179
e45acd53,0.45872892168498003
7d876393,0.26712621649931373
f5af843f,0.25390682540450693
5a724794,0.29060451169963847
00091926,0.313335296607425
55d1e0ee,0.2745618739526254
f87be219,0.09316073965963731
49c19e32,0.1976488868093442
bb78c182,0.08109667282787168
e2bfe05f,0.0942030698965917
0e9d0ae2,0.10139349233427983
cb68850c,0.09237731547489639
f30ef764,0.10018268655657463
ca5fa859,0.09410321760458357
4f06f2dd,0.12683456235520923
872d9b83,0.711188839489858
dca7e4fa,0.17995782838893054
3cb2bfc5,0.10842581926422809
0ec008ff,0.6097470103858531
19876c5b,0.28325930166487434
36606944,0.2732139892685393
3c36c384,0.11570248123958915
25ec69e5,0.10091906220490536
02a9fd4c,0.19174026685804393
e9c847d7,0.19796176325133036
8f7d334b,0.1986839876472557
fd683087,0.3811966743399662
aa5593bc,0.21250694707096138
e39a4b4f,0.20854934087298274
8aeb37ef,0.20443349674753825
c76b8417,0.3368449176853494
b51c3897,0.32702026226718717
49013e40,0.3459363710629487
18ad1f7c,0.26431969499816815
ea679233,0.706071767986132
39df97e0,0.4219185966541872
4473cb91,0.12572699630948495
a90bb821,0.3416360884594194
66f3c5a8,0.1553430404415158
6972936f,0.21266980456967166
f484e20b,0.6547358597853727
bb5c496a,0.32251510209900247
fa15dd75,0.4523493040225926
8036d563,0.1123779626736203
051b11a7,0.21525966716616485
a708f6b7,0.13451996899099333
8af64425,0.38116258357606203
290a4ade,0.2874254864713187
5ea8fd22,0.1835337903983743
73f02c61,0.33041187598655397
b364ac0f,0.2912404601519551
27c4deeb,0.26451816606509804
1a8f3e6d,0.32341567601563326
75aea7ed,0.1764143724673518
68bee360,0.3371851518716169
7363f782,0.3655827020061323
5f5a1be2,0.29837617849858633
f2ab91ec,0.3269002706132047
f7e13865,0.25853023137473896
f70a331b,0.32419816273445745
69fe770b,0.16477663752431226
73b5ddeb,0.4002747308506841
3aae4375,0.2761247635914594
2beddf66,0.15684318138216247
17b858f9,0.18166659486151565
f75b14e8,0.14456970969929023
67ec6a13,0.6735252264280374
2466dcee,0.6841675146460124
bbac557c,0.2880290519292739
57d078f9,0.5857617799650308
6791adff,0.24482391907851075
2fca45c7,0.4238921126356884
ee7d1909,0.2210635087552007
b87bf3c0,0.39904997528083713
229a0726,0.21552147305686264
e28fa553,0.37064236374450843
e2d69e04,0.28395886992905883
f99328eb,0.3186879718941923
7a98e5bb,0.15059488470398474
60d720a3,0.1313428767961311
8f6d708a,0.2688927810441146
91a293e8,0.3626468209395225
dbff7610,0.23135995169145995
c104bc78,0.4445487508239721
b3bf2435,0.46012264956431126
8611216e,0.3434527198185142
